review_text,review_star
"My niece loves the color and they fit as expected. However, it took almost three weeks for them to be delivered. It was the holiday season, so I understand it takes longer for things to ship, but I was worried they wouldn’t arrive in time for Christmas.",4.0 out of 5 stars
I cannot go barefoot so I keep crocs around for the shower.  Don't have to worry about slipping on a wet floor and they can stay right in the bathroom.,5.0 out of 5 stars
Exactly what I expected. Looking forward to Spring to wear them.,5.0 out of 5 stars
Works for a quick slip-on for taking the dog outside. Easy to clean if you mistakenly step in something left behind by another dog in the dark (because yours would never do that to you).,4.0 out of 5 stars
"I've owned several pairs of these and they are durable, comfortable and convenient. There are not stylish but they make up for it in practicality.",5.0 out of 5 stars
I still think they look goofy but dang it are these comfy,5.0 out of 5 stars
"Great product, my girls and I have ordered 3 pair. Love these & Fast Shipping!",5.0 out of 5 stars
"My husband loves these clogs since they are comfortable and last long, the color is great and easy to combine with dress-down clothing. Recommend this purchase.",5.0 out of 5 stars
Real Crocks! Comfortable and cushioning. Well made. The real deal.,5.0 out of 5 stars
"I love the color and the fit, very comfortable",5.0 out of 5 stars
"Both HS daughter wear them, many colors.  We love Crocs!",5.0 out of 5 stars
These are great clogs that will work in almost all situations. Very comfortable with a slight pinching in the ball and toe areas.,4.0 out of 5 stars
I have several pairs of these and love the comfort they give.  I started wearing them more often when I was flying so it was easier tor remove my shoes at the airport.  I wanted a slip on and these fit the bill.  I have not had the sizing/fit issues others have expressed in their reviews.  thanks for the great fit and great purchase.,5.0 out of 5 stars
"Purchased for my daughter and she absolutely loves them! She wears these shoes everyday, they fit perfectly, and arrived very quickly after purchasing. Great price, smooth transaction, highly recommend this seller and product.",5.0 out of 5 stars
Who doesn’t love Crocs? These fit perfect are were true to size.,5.0 out of 5 stars
"My wife loves these for comfort but beware if you have a narrow foot-- if you size down they are roomy on the sides, but toes are touching the end. She is in between sizes (6.5) and got the size 6. She is keeping them because the next size up will be too big.",4.0 out of 5 stars
"I used to sell shoes. A poor-fitting pair of shoes can ruin your day, while a great pair can allow you to walk around town all day. Everyone's feet are different, so for me these are just great. It's all about the fit. these are my ""house"" shoes and I probably walk two or three miles a day in the house doing chores. These are more comfortable, because of the slight cushioning, then walking around in sox.",5.0 out of 5 stars
What's not to love about a crock? My husband loved these for the beach - great for yard work and knocking around the house with a closed toe!! (Instead of a flip flop),5.0 out of 5 stars
Great for around the house. Wouldn't be caught dead wearing them out in public.,5.0 out of 5 stars
Our daughter wanted these to wear when she goes to her indoor swim meets.  She likes that they are easy to put on and her toes are enclosed.,5.0 out of 5 stars
"Finally had to replace my original pair after wearing the soles off of them.  Yep they're ugly, but they are so comfortable and great to wear around the house daily.",5.0 out of 5 stars
Too comfortable to look sexy. Great shoes for both in and out doors.,5.0 out of 5 stars
"I bought these because they looked like the same style as a camo pair I've had for a while that I love. They are in fact the same and I love the fit and comfort. I'm returning them because I decided I don't like the white, but I'll reorder a different color.",5.0 out of 5 stars
"Good fit, comfortable shoes. Reasonable price.",5.0 out of 5 stars
I like the crocs but they're too big on me. I ordered a 6 US Men / 8 US Women and I wear an 8 in women's tennis shoes. They were definitely too big and I should have ordered a size down. Also they're very wide as they're unisex.,3.0 out of 5 stars
"Be careful.  If you get the wrong size and send it back, you may get your replacement from another place and have the shoe fit differently.  Gave up after the 2nd return.  Two pairs of the same size may not fit the same.  Might want to try these on in a store.",2.0 out of 5 stars
I have many PAIR of Crocs!!! I personally love them. But this particular pair were purchased for my sister that had a melanoma tumor removed from her foot. She needed something comfortable without being restrictive. It had to fit over her face bandage and give her support.,5.0 out of 5 stars
Teenager loves!  Order one size up.  Color true to picture,5.0 out of 5 stars
Ugh... I wanted to hate crocs because they are so ugly but these are seriously little hugs for your feet. I still refuse to wear them in public... but I wish I had them in every color.,5.0 out of 5 stars
I’m so disappointed that crocs become adult sizes after size 3.  It makes it tricky to get kids crocs because they are really wide.,2.0 out of 5 stars
Got these for my husband. He wears a 10 1/2 or 11.  He had a pair of size 9 that were a pinch too small but he wore them out.  Decided to try the next size up.  He just received them so it is a bit early to tell but he thinks these will work better.  Too bad you do not have 1/2 sizes.,3.0 out of 5 stars
"I was disappointed with these crocs. I have bought them on Amazon before, but those actually fit me. These were too small, they seemed at least one size too small. I tend to round up a size with crocs anyway because they often run a little small. I compared these to a pair of size 10 crocs I already own, and they were significantly shorter in length. I was very unhappy with this purchase. From now on, I will now be buying my crocs in store, not online.",2.0 out of 5 stars
"Ok let's face it Crocs like these are ugly on anyone over 10. But they are great for slipping on to run outside and/or walk through muck. It's  a good thing that's what I bought them for. As a fashion statement they get -5 stars but as yard work shoes they get 4 stars, sorry just can't give 5 stars to shoes  this ugly even if they are pink. Lol!!",4.0 out of 5 stars
Not my favorite look but very comfortable and a great alternative to slippers in the house. Going to order in other colors.,5.0 out of 5 stars
